country,log_type,date
United Kingdom,Introduction / extension of measures,15/03/2020
United Kingdom,Introduction / extension of measures,15/03/2020
United Kingdom,Introduction / extension of measures,15/03/2020
United Kingdom,Introduction / extension of measures,16/03/2020
United Kingdom,Introduction / extension of measures,16/03/2020
United Kingdom,Introduction / extension of measures,16/03/2020
United Kingdom,Introduction / extension of measures,16/03/2020
United Kingdom,Introduction / extension of measures,16/03/2020
United Kingdom,Introduction / extension of measures,16/03/2020
United Kingdom,Introduction / extension of measures,17/03/2020
United Kingdom,Introduction / extension of measures,18/03/2020
United Kingdom,Introduction / extension of measures,18/03/2020
United Kingdom,Introduction / extension of measures,19/03/2020
United Kingdom,Introduction / extension of measures,20/03/2020
United Kingdom,Introduction / extension of measures,20/03/2020
United Kingdom,Introduction / extension of measures,20/03/2020
United Kingdom,Introduction / extension of measures,20/03/2020
United Kingdom,Introduction / extension of measures,20/03/2020
United Kingdom,Introduction / extension of measures,20/03/2020
United Kingdom,Introduction / extension of measures,21/03/2020
United Kingdom,Introduction / extension of measures,21/03/2020
United Kingdom,Introduction / extension of measures,21/03/2020
United Kingdom,Introduction / extension of measures,22/03/2020
United Kingdom,Introduction / extension of measures,23/03/2020
United Kingdom,Introduction / extension of measures,23/03/2020
United Kingdom,Introduction / extension of measures,23/03/2020
United Kingdom,Introduction / extension of measures,23/03/2020
United Kingdom,Introduction / extension of measures,23/03/2020
United Kingdom,Introduction / extension of measures,23/03/2020
United Kingdom,Introduction / extension of measures,23/03/2020
United Kingdom,Introduction / extension of measures,23/03/2020
United Kingdom,Introduction / extension of measures,23/03/2020
United Kingdom,Introduction / extension of measures,23/03/2020
United Kingdom,Introduction / extension of measures,24/03/2020
United Kingdom,Introduction / extension of measures,24/03/2020
United Kingdom,Introduction / extension of measures,24/03/2020
United Kingdom,Introduction / extension of measures,24/03/2020
United Kingdom,Introduction / extension of measures,24/03/2020
United Kingdom,Introduction / extension of measures,24/03/2020
United Kingdom,Introduction / extension of measures,24/03/2020
United Kingdom,Introduction / extension of measures,24/03/2020
United Kingdom,Introduction / extension of measures,24/03/2020
United Kingdom,Introduction / extension of measures,25/03/2020
United Kingdom,Introduction / extension of measures,25/03/2020
United Kingdom,Introduction / extension of measures,25/03/2020
United Kingdom,Introduction / extension of measures,26/03/2020
United Kingdom,Introduction / extension of measures,27/03/2020
United Kingdom,Introduction / extension of measures,27/03/2020
United Kingdom,Introduction / extension of measures,27/03/2020
United Kingdom,Introduction / extension of measures,28/03/2020
United Kingdom,Introduction / extension of measures,30/03/2020
United Kingdom,Introduction / extension of measures,30/03/2020
United Kingdom,Introduction / extension of measures,30/03/2020
United Kingdom,Introduction / extension of measures,31/03/2020
United Kingdom,Introduction / extension of measures,31/03/2020
United Kingdom,Introduction / extension of measures,31/03/2020
United Kingdom,Introduction / extension of measures,31/03/2020
United Kingdom,Introduction / extension of measures,01/04/2020
United Kingdom,Introduction / extension of measures,01/04/2020
United Kingdom,Introduction / extension of measures,01/04/2020
United Kingdom,Introduction / extension of measures,01/04/2020
United Kingdom,Introduction / extension of measures,01/04/2020
United Kingdom,Introduction / extension of measures,02/04/2020
United Kingdom,Introduction / extension of measures,03/04/2020
United Kingdom,Introduction / extension of measures,03/04/2020
United Kingdom,Introduction / extension of measures,06/04/2020
United Kingdom,Introduction / extension of measures,07/04/2020
United Kingdom,Introduction / extension of measures,07/04/2020
United Kingdom,Introduction / extension of measures,08/04/2020
United Kingdom,Introduction / extension of measures,09/04/2020
United Kingdom,Introduction / extension of measures,09/04/2020
United Kingdom,Introduction / extension of measures,11/04/2020
United Kingdom,Introduction / extension of measures,13/04/2020
United Kingdom,Introduction / extension of measures,14/04/2020
United Kingdom,Introduction / extension of measures,14/04/2020
United Kingdom,Introduction / extension of measures,15/04/2020
United Kingdom,Introduction / extension of measures,16/04/2020
United Kingdom,Introduction / extension of measures,16/04/2020
United Kingdom,Introduction / extension of measures,19/04/2020
United Kingdom,Introduction / extension of measures,20/04/2020
United Kingdom,Introduction / extension of measures,24/04/2020
United Kingdom,Introduction / extension of measures,29/04/2020
United Kingdom,Introduction / extension of measures,01/05/2020
United Kingdom,Introduction / extension of measures,04/05/2020
United Kingdom,Introduction / extension of measures,05/05/2020
United Kingdom,Introduction / extension of measures,05/05/2020
United Kingdom,Introduction / extension of measures,06/05/2020
United Kingdom,Introduction / extension of measures,06/05/2020
United Kingdom,Introduction / extension of measures,07/05/2020
United Kingdom,Introduction / extension of measures,07/05/2020
United Kingdom,Phase-out measure,08/05/2020
United Kingdom,Introduction / extension of measures,08/05/2020
United Kingdom,Introduction / extension of measures,09/05/2020
United Kingdom,Introduction / extension of measures,10/05/2020
United Kingdom,Phase-out measure,10/05/2020
United Kingdom,Phase-out measure,10/05/2020
United Kingdom,Introduction / extension of measures,10/05/2020
United Kingdom,Introduction / extension of measures,10/05/2020
United Kingdom,Introduction / extension of measures,11/05/2020
United Kingdom,Introduction / extension of measures,11/05/2020
United Kingdom,Introduction / extension of measures,11/05/2020
United Kingdom,Introduction / extension of measures,12/05/2020
United Kingdom,Introduction / extension of measures,12/05/2020
United Kingdom,Introduction / extension of measures,12/05/2020
United Kingdom,Introduction / extension of measures,13/05/2020
United Kingdom,Introduction / extension of measures,13/05/2020
United Kingdom,Introduction / extension of measures,13/05/2020
United Kingdom,Introduction / extension of measures,16/05/2020
United Kingdom,Introduction / extension of measures,18/05/2020
United Kingdom,Introduction / extension of measures,18/05/2020
United Kingdom,Introduction / extension of measures,18/05/2020
United Kingdom,Phase-out measure,18/05/2020
United Kingdom,Phase-out measure,18/05/2020
United Kingdom,Phase-out measure,18/05/2020
United Kingdom,Phase-out measure,18/05/2020
United Kingdom,Introduction / extension of measures,18/05/2020
United Kingdom,Introduction / extension of measures,18/05/2020
United Kingdom,Introduction / extension of measures,19/05/2020
United Kingdom,Introduction / extension of measures,20/05/2020
United Kingdom,Introduction / extension of measures,21/05/2020
United Kingdom,Introduction / extension of measures,22/05/2020
United Kingdom,Introduction / extension of measures,22/05/2020
United Kingdom,Introduction / extension of measures,22/05/2020
United Kingdom,Introduction / extension of measures,23/05/2020
United Kingdom,Introduction / extension of measures,24/05/2020
United Kingdom,Introduction / extension of measures,24/05/2020
United Kingdom,Introduction / extension of measures,26/05/2020
United Kingdom,Introduction / extension of measures,26/05/2020
United Kingdom,Introduction / extension of measures,28/05/2020
United Kingdom,Introduction / extension of measures,28/05/2020
United Kingdom,Introduction / extension of measures,29/05/2020
United Kingdom,Phase-out measure,29/05/2020
United Kingdom,Phase-out measure,29/05/2020
United Kingdom,Phase-out measure,29/05/2020
United Kingdom,Phase-out measure,29/05/2020
United Kingdom,Phase-out measure,29/05/2020
United Kingdom,Phase-out measure,29/05/2020
United Kingdom,Phase-out measure,01/06/2020
United Kingdom,Phase-out measure,01/06/2020
United Kingdom,Phase-out measure,01/06/2020
United Kingdom,Phase-out measure,01/06/2020
United Kingdom,Phase-out measure,01/06/2020
United Kingdom,Phase-out measure,01/06/2020
United Kingdom,Phase-out measure,01/06/2020
United Kingdom,Phase-out measure,03/06/2020
United Kingdom,Introduction / extension of measures,04/06/2020
United Kingdom,Introduction / extension of measures,05/06/2020
United Kingdom,Introduction / extension of measures,05/06/2020
United Kingdom,Introduction / extension of measures,07/06/2020
United Kingdom,Phase-out measure,08/06/2020
United Kingdom,Phase-out measure,08/06/2020
United Kingdom,Phase-out measure,08/06/2020
United Kingdom,Phase-out measure,08/06/2020
United Kingdom,Phase-out measure,08/06/2020
United Kingdom,Introduction / extension of measures,08/06/2020
United Kingdom,Introduction / extension of measures,08/06/2020
United Kingdom,Introduction / extension of measures,08/06/2020
United Kingdom,Introduction / extension of measures,09/06/2020
United Kingdom,Introduction / extension of measures,10/06/2020
United Kingdom,Introduction / extension of measures,10/06/2020
United Kingdom,Phase-out measure,12/06/2020
United Kingdom,Phase-out measure,12/06/2020
United Kingdom,Phase-out measure,12/06/2020
United Kingdom,Introduction / extension of measures,12/06/2020
United Kingdom,Phase-out measure,13/06/2020
United Kingdom,Phase-out measure,15/06/2020
United Kingdom,Introduction / extension of measures,15/06/2020
United Kingdom,Phase-out measure,15/06/2020
United Kingdom,Introduction / extension of measures,15/06/2020
United Kingdom,Phase-out measure,15/06/2020
United Kingdom,Phase-out measure,15/06/2020
United Kingdom,Introduction / extension of measures,16/06/2020
United Kingdom,Introduction / extension of measures,16/06/2020
United Kingdom,Introduction / extension of measures,18/06/2020
United Kingdom,Phase-out measure,18/06/2020
United Kingdom,Phase-out measure,19/06/2020
United Kingdom,Phase-out measure,19/06/2020
United Kingdom,Phase-out measure,22/06/2020
United Kingdom,Phase-out measure,22/06/2020
United Kingdom,Phase-out measure,22/06/2020
United Kingdom,Phase-out measure,22/06/2020
United Kingdom,Phase-out measure,22/06/2020
United Kingdom,Introduction / extension of measures,22/06/2020
United Kingdom,Phase-out measure,22/06/2020
United Kingdom,Phase-out measure,22/06/2020
United Kingdom,Phase-out measure,22/06/2020
United Kingdom,Phase-out measure,23/06/2020
United Kingdom,Introduction / extension of measures,23/06/2020
United Kingdom,Introduction / extension of measures,23/06/2020
United Kingdom,Introduction / extension of measures,25/06/2020
United Kingdom,Introduction / extension of measures,25/06/2020
United Kingdom,Introduction / extension of measures,26/06/2020
United Kingdom,Introduction / extension of measures,27/06/2020
United Kingdom,Introduction / extension of measures,27/06/2020
United Kingdom,Phase-out measure,29/06/2020
United Kingdom,Phase-out measure,29/06/2020
United Kingdom,Phase-out measure,29/06/2020
United Kingdom,Phase-out measure,29/06/2020
United Kingdom,Phase-out measure,29/06/2020
United Kingdom,Phase-out measure,29/06/2020
United Kingdom,Phase-out measure,29/06/2020
United Kingdom,Phase-out measure,29/06/2020
United Kingdom,Phase-out measure,29/06/2020
United Kingdom,Introduction / extension of measures,30/06/2020
United Kingdom,Introduction / extension of measures,30/06/2020
United Kingdom,Introduction / extension of measures,30/06/2020
United Kingdom,Introduction / extension of measures,30/06/2020
United Kingdom,Introduction / extension of measures,30/06/2020
United Kingdom,Introduction / extension of measures,01/07/2020
United Kingdom,Introduction / extension of measures,01/07/2020
United Kingdom,Introduction / extension of measures,02/07/2020
United Kingdom,Introduction / extension of measures,03/07/2020
United Kingdom,Phase-out measure,03/07/2020
United Kingdom,Phase-out measure,03/07/2020
United Kingdom,Phase-out measure,03/07/2020
United Kingdom,Phase-out measure,03/07/2020
United Kingdom,Phase-out measure,03/07/2020
United Kingdom,Phase-out measure,03/07/2020
United Kingdom,Phase-out measure,03/07/2020
United Kingdom,Phase-out measure,03/07/2020
United Kingdom,Introduction / extension of measures,03/07/2020
United Kingdom,Phase-out measure,04/07/2020
United Kingdom,Introduction / extension of measures,04/07/2020
United Kingdom,Phase-out measure,04/07/2020
